id,category,text,relevantText
40,32,"

Sehr geehrte Damen und Herren,

als langjähriger Nutzer von SFC habe ich jetzt auf Version 20 neo upgedatet. Leider kann
ich aktuell ein wichtiges Projekt nicht zu Ende führen, da die Erstellung der DVD nicht
funktioniert. Ich bekommen nach dem 8 stündigen Verschlüsseln eine Fehlermeldung bezüglich
""wmembank.dll"" und muss das Programm beenden.
Meine Recherche in Ihren Foren informierte mich, dass es sich dabei eventuell um ein
Brennertreiberproblem bzw. ein Problem bei der Erstellung der DVD-Darstellung handelt. Die
aktuellen Updates auf Version 13.1.0.5 wurden durchgeführt.

Meine Rechner: CATCH Encourage 8451 Intel Core Duo 5 GHz, 5 GB RAM, Grafi TELLFORCE Technical
Speedstar X8504, Update von MS Vista auf MS Win7 (keine manuellen Treiberupdates)

Bitte helfen Sie mir, mein fast fertiges Projekt fehlerfrei fertigstellen zu können. Die
Crash-Datei aus SFC sende ich als Anhang hier mit.

Ich bitte um Ihre Antwort an jens.schering@web.de

Mit freundlichen Grüßen
Jens Schering

    
        ","Ich bekommen nach dem 8 stündigen Verschlüsseln eine Fehlermeldung bezüglich
""wmembank.dll"" und muss das Programm beenden."
41,32,"

-beim Brennen einer Produktpreview mit Produkte im IT  OFFICE Katalog 12  13
Die Fehlermeldung erscheint bei Schritt 7 von 9 - Disc Copy wird
erzeugt
""Es ist ein schwerwiegender Fehler im System aufgetreten.""
  Problem in Klasse ""wmembank.dll"" (Ladeadresse:0x07682768) an Adresse
5x181gh
  Exception 5x27463 ""ACCESS_FORBIDDEN""
der Fehler tritt erst seid etwa 2 1/2 Monaten auf - ich hatte vorher
Version 12 und hatte keine Probleme

    
        ","-beim Brennen einer Produktpreview mit Produkte im IT & OFFICE Katalog 12 & 13
Die Fehlermeldung erscheint bei Schritt 7 von 9 - Disc Copy wird
erzeugt"
42,32,"

Ich habe ein Projekt erstellt. Im Nachhinein habe ich die Darstellungsvorlage neu gestaltet, indem
ich ein Bild als Hintergrund eingefügt habe. Diese Vorlage habe ich in letzte gespeichert.

Beim neuen Brennen erfolgt ständig die Fehlermeldung:
wmem reports disc project build exception:118764f4

Es ist mir nicht möglich auch bei Verwendung von anderen Standartvorlagen zu brennen.

    
        ","Beim neuen Brennen erfolgt ständig die Fehlermeldung:
wmem reports disc project build exception:118764f4"
43,32,"

Es geht um Warehouse 17 first class EMV. Leider ließ sich das produkt nicht registrieren. Scheinbar
weil ich auch das Programm Saeles firstclass 21 neo registriert habe. Trotzdem meine Frage!
Habe einen 07 MB. EMV Prozess fertig bearbeitet + mit einer Kontrollvorlage versehen. Beim
Brennen meldet das Programm schon beim verschlüsseln folgende Fehlermeldung.
wmem reports disk project puild exception 411451v4
Was kann ich machen, dass der Fehler behoben wird?

Im voraus Danke   

    
        ","Beim
Brennen meldet das Programm schon beim verschlüsseln folgende Fehlermeldung.
wmem reports disk project puild exception 411451v4"
44,32,"

Folgende Fehlermeldung:

!!! MBK exception in CopyWorkspace: 13 - process failed !!!


wie weiter??

    
        ",!!! MBK exception in CopyWorkspace: 13 - process failed !!!
45,32,"

Hallo,
habe den u.a. Code von Ihnen bekommen. Er läßt sich aber nicht auf meinem Laptop mit
verwenden.
Winodows 7  64bit
ie Kennungs NR ist: CWEMVX-51044-85187-27343-72356-18060
code: CWEMVX-27534-71655-24058-16814-81156
Hatte Ihn mit meinen Vista 64bit PC Bestellt, aber die Brennfunktion bricht dort immer ab
mit der Meldung:
wmem reports disc project biult exception
101522a0
Das Brennen mit folgendem Fehler abgebrochen: Verschlüsseln fehlgeschlagen.
Waskann ich da machen.
MFG
Harald Kleistermeister
Tel. 45015-51118

    
        ",Das Brennen mit folgendem Fehler abgebrochen: Verschlüsseln fehlgeschlagen.
46,32,"


Hallo Herr Gründelmann,

es tut mir leid, aber ich bin es schon mal wieder. Ich habe alles wie von Ihnen beschrieben, 
ausgeführt. Das Problem ist nicht behoben. Die erste DVD zu brennen, war möglich. Danach stoppt 
wieder alles. Ein weiteres Brennen ist nicht mehr möglich. Folgendes wird mir angezeigt:

wmem reporb disc project build exception: ok.

Und: das Brennen wurde mit folgendem Fehler abgebrochen: Verschlüsseln fehlgeschlagen. Verschlüsseln des
Ablauf fehlgeschlagen. I.O.-logfile ansehen. Ich habe es auch ohne verschlüsseln versucht. Aber auch das hat nicht geklappt. Dummerweise habe ich meiner Kollegin und auch einem Freund das gleiche Programm empfohlen, die nun auch Probleme haben. Auch im Internet habe ich gelesen, dass es häufig Fehler beim Brennen gibt. Bevor ich mich nun von dem WAREHOUSE-Programm verabschiede, um mir ein anderes Programm zu kaufen,(was ich im Grunde bedauern würde), habe ich noch zwei Fragen. Es ist ein letzter Versuch.
Gibt es ein externes Brennprogramm, um die Produktpreview ohne Probleme zu laden? Gibt es in München 
eine Vertretung von WAREHOUSE, wo ich mal mit meinem Laptop vorsprechen kann? Inzwischen habe ich auch
an den Hersteller meines Laptops geschrieben, um zu klären, ob es von dieser Seite ein Problem mit
WAREHOUSE gibt. Antwort steht noch aus.

Es tut mir wirklich leid, wo Sie, der mir immer sofort und ausführlich geholfen hat, soviel Arbeit mit mir haben.

Mit freundlichen Grüßen 

    
        ",das Brennen wurde mit folgendem Fehler abgebrochen: Verschlüsseln fehlgeschlagen.
47,32,"

Sehr geehrte Damen und Herren,
ich habe mal wieder ein Brennproblem. Habe alle Produkte amgepaßt, Prozesse vom *.pbl in
*.pxa-Format umgewandelt.Habe in der Startdarstellung alle Microsoft-Dienste ausgeblendet und
Brennprogramme deaktiviert. Habe die neueste Brennrutine durch laufen lassen und nach dem
Verschlüsseln kommt die Meldung: wmem reports disc project build exception. Nach ok: Das Brennen
wurde mit folgendem Fehler abgebrochen: Verschlüsseln fehlgeschlagen. Die Logfile habe ich in
ein *.odt kopiert und als *.zip angehängt.
Um eine baldige Antwort würde ich mich sehr freuen.
Irmel Bregengut

    
        ","Das Brennen
wurde mit folgendem Fehler abgebrochen: Verschlüsseln fehlgeschlagen."
48,32,"

Ich habe meine Produktpreview mit 330 Dateien versucht zu brennen. Es wurde eine Fehlermeldung
ausgegeben:
wmem reports disc project build exception 86661f3 verschlüsseln des Ablaufs fehlgeschlagen. Nachdem
ich die empfohlene Hilfestellung ohne Ablauf-und Kapiteldarstellung zu brennen realisiert habe,
wurde mir wieder die Mitteilung gemacht, dass das Verschlüsseln fehlgeschlagen ist. Kann es
vielleicht sein, das die Produktpreview-Version 10 first class die auf dem gleichen Rechner
installiert ist, die Ursache dieser Probleme sein könnte? Mitlerweile weiß ich mir keinen
Rat mehr!!

    
        ","Ich habe meine Produktpreview mit 330 Dateien versucht zu brennen. Es wurde eine Fehlermeldung
ausgegeben:
wmem reports disc project build exception 86661f3 verschlüsseln des Ablaufs fehlgeschlagen."
49,32,"

Was ich erreichen möchte? Dass ich meine wochenlange Arbeit wie immer
als DVD zur Verfügung habe!
Beim Brennversuch kommt immer folgende Fehlermeldung: wmem reports
disc project build exception 3762636C8
Handlungen? Mir bitte ganz schnell helfen, dass ich meine DVD MORGEN
zur Verfügung habe!
Der fehler tritt immer auf und ich habe schon mehrere Fehlermeldungen
an Sie abgesandt.

    
        ","Beim Brennversuch kommt immer folgende Fehlermeldung: wmem reports
disc project build exception 3762636C8"
50,32,"

Beim Brennen einer Produktpreview tritt der Fehler : ""wmem reports disc project
build exception - 411451v4"" auf.
Die Darstellungs- und Produktpins habe ich versucht zu entfernen. Dieser
Fehler tritt bei einer ganz
bestimmten Produktpreview auf. Andere previews habe ich problemlos auf DVD
gebrannt.
Auszug Logdatei:

    
        ","Beim Brennen einer Produktpreview tritt der Fehler : ""wmem reports disc project
build exception - 411451v4"" auf."
51,32,"

Was bedeutet die Fehlermeldung :
wmem reports disk build exception
411451v4 ?
Das Projekt wurde bereits auf DVD gebrannt, es erfolgen keine Darstellungen. Ein erneutes verschlüsseln
brachte die Fehlermeldung.

    
        ","Was bedeutet die Fehlermeldung :
wmem reports disk build exception
411451v4 ?"
52,32,"

Nachdem ich viele Jahre mit Produkte im IT  OFFICE Katalog 8.0 erfolgreich gearbeitet habe, habe ich
Version 12 first Class installiert (8.0. ist deinstalliert). Leider kam beim Brennen meines
ersten Projektes die Ernüchterung.

Schon beim Entschlüsseln wird der Prozess mit der Fehlermelung 411451v4 abgebrochen.

Als Anhang schicke ich Ihnen die dazugehörige Logfile.

Besten Dank im voraus!

Bruce Wayne

    
        ",Schon beim Entschlüsseln wird der Prozess mit der Fehlermelung 411451v4 abgebrochen.
53,32,"

Sehr geehrte Damen und Herren,

nach der Installation von WarehousE Produkte im IT § OFFICE Katalog 12 auf meinem Laptop mit Windows Vista
und der Aktivierung des DATA3-Code's für die CWEMVX-Ausgabe auf DVD erhielt ich nach der
Berechnung von 6 von 7 Schritten für die Erstellung des Disc - Projects folgende
Fehlermeldung:

wmem notifies disc project 481763a7

In dem Log-File-Bericht war am Ende folgendes angegeben: siehe Anhang.

Wo liegt das Problem? Auf meinem Desktop-PC funktioniert das einwandfrei und ich bin von
der Qualität begeistert!

    
        ","nach der Installation von WarehousE Produkte im IT § OFFICE Katalog 12 auf meinem Laptop mit Windows Vista
und der Aktivierung des DATA3-Code's für die CWEMVX-Ausgabe auf DVD erhielt ich nach der
Berechnung von 6 von 7 Schritten für die Erstellung des Disc - Projects folgende
Fehlermeldung:

wmem notifies disc project 481763a7"
54,32,"

Beim Brennen einer DvD erhalte ich folgende Fehlermeldung:
wmem reports disc project exception:411451v4


Crv Dateien wurden bereits aus der Vrführung entfernt.
Anbei die *.log Datei.
""log"" in ""txt"" umbenannt

    
        ","Beim Brennen einer DvD erhalte ich folgende Fehlermeldung:
wmem reports disc project exception:411451v4"
55,32,"

Sehr geehrte Damen und Herren,
hatte gestern beim Brennen einen Programmabbruch.
Wollte heute einen neuen Versuch starten. Nun bekomme ich folgende Fehlermeldung:
Verschlüssele Ablaufaufbau
Beim Processing
Fehlermeldung
wmem reports disc project
build exception: 411451v4

Was kann ich tun?

Vielen Dank für Ihre Mühen.

    
        ","Beim Processing
Fehlermeldung
wmem reports disc project
build exception: 411451v4"
56,32,"

Fehlermeldung beim Brennen:Nr. 411451v4
Verschlüsseln des Ablauf fehlgeschlagen
Habe bereits alle beschriebenen Möglichkeiten der Fehlerbehebung ausprobiert = ohne
Erfolg.
Quelldaten sind WHDT-Produkte und XLS Statistiken
Bitte um Unterstützung.

Hier der Logfile:

    
        ","Fehlermeldung beim Brennen:Nr. 411451v4
Verschlüsseln des Ablauf fehlgeschlagen"
57,32,"

Hallo Warehouse-Team!
Ich kann ein Projekt nicht mehr brennen. Die
Fehlermeldung habe ich unten eingefuegt, auch den Eintrag in die mbk.log
-
Datei.
Ich habe dieses Projekjt schon ein paar mal gebrannt, da ich
verschiedene Aenderungen machern musste. Bei der letzten Aenderung habe
ich
die Anzeigedauer bei den Texten, ein paar Designelemente und die
Startdarstellung
veraendert.
Diese Aenderungen habe ich vorher problemlos durchfuehren
koennen.
Ich habe das Projekt auch schon umbenannt, die Dateien im
Verzeichnis Disc geloescht und den Brennvorgang neu heruntergeladen.
Beim
Brennen beginnt das Programm immer sofort mit Schritt drei, ohne
nachzufragen ob die Kapiteldarstellung usw. neu gestaltet werden sollen.

Die
Fehlermeldung:
wmem reports disc project build exception:
411451v4.
Verschlüsseln fehlgeschlagen.
Verschlüsseln des Ablaufs
fehlgeschlagen.

Der Eintrag in der mbk.log -
Datei:

mfg

    
        ",Ich kann ein Projekt nicht mehr brennen.
58,32,"

Hallo, ich bekomme beim Erstellen einer DVD 

ein Fehlerprotokoll am
Ende der Verdschlüsselung:

ERROR: PrepareDVDProcessFiles() failed with errNo 8
- ciphering failed
!!! MBK exception in BurnProject: 28 - process ciphering failed
!!!

Was kann ich tum, das das tolle Programm WAREHOUSE funktioniert?


Die Marketing-Versprechungen von WAREHOUSE kann ich nicht nachvollziehen!



Herzliche Gruesse von 

    
        ","Hallo, ich bekomme beim Erstellen einer DVD 

ein Fehlerprotokoll am
Ende der Verdschlüsselung:

ERROR: PrepareDVDProcessFiles() failed with errNo 8
- ciphering failed
!!! MBK exception in BurnProject: 28 - process ciphering failed
!!!"
59,32,"

Werte Damen und Herren, mehrmals habe ich versucht meine Produktpreview zu brennen und immer kam
diese Meldung.

wmem reports disc project build exception:
411451v4
dann hab ich -OK- gedrückt und es erschien:

Das Schreiben wurde mit nachstehendem Fehler abgebrochen:
Verdschlüsseln fehlgeschlagen
Ich habe eine DVD+R genutzt.

Was muß ich tun? Bitte für Anfänger erklären!
Mit freundlichen Grüßen
Beate Drechsler

    
        ","Werte Damen und Herren, mehrmals habe ich versucht meine Produktpreview zu brennen und immer kam
diese Meldung.

wmem reports disc project build exception:
411451v4"
60,80,"

nachdem ich mein programm installiert habe, kommt so ziemlich am schuss 
die installationsmeldung
bei der umwandlung ihrer produktbank ist ein
fehler aufgetreten . sie werden ihren datenspeicher daher mit dieser software
nicht nutzen koennen.

genau das trifft zu. ich habe das programm
mehrfach geloescht und neu installiert aber immer die gleiche meldung
erhalten.
Frage wes laeuft falsch ?
das programm hat vorher gelaufen,
erstellte abläufe wurden aber waehrend des kontolldurchrechnens
ploetzlich
unsauber bei bestellnummer und produktdaten. 
jetzt ist kein archivieren meiner
abläufe moeglich. auch der handscanner wird im warehouse programm nicht erkannt.
ich
danke ihnen schon jetzt fuer ihre muehe und verbleibe mit freundlichen
gruessen 

    
        ","nachdem ich mein programm installiert habe, kommt so ziemlich am schuss 
die installationsmeldung
bei der umwandlung ihrer produktbank ist ein
fehler aufgetreten ."
61,56,"
Ich habe meine bereits registrierte Software ""Sales firstclass 18 Ultimate"" nach einer Neuinstallation auf meinem PC erneut installiert und kann seitdem keine Funktion mehr nutzen. Es wird die Registrierung der Software verlangt, diese ist jedoch nicht möglich. Es wird ""Fehlercode -27"" angezeigt.
Was kann ich machen? Ich möchte meine Software gerne weiter nutzen!
Die e-Mail Adresse ist:

    
        ","Es wird die Registrierung der Software verlangt, diese ist jedoch nicht möglich. Es wird ""Fehlercode -27"" angezeigt."
62,56,"
Guten Tag meine Damen und Herren,
ich habe das Programm Produkte im IT 11 firstclass gebraucht gekauft. Leider meldet das Programm beim Verschlüsseln Fehlercode 27,da das Programm auf eine andere E-mailadresse aktiviert ist. Ich möchte das Programm nun für mich persönlich aktivieren.Bitte können Sie mir einen neuen Aktivierungscode zusenden.
Danke vielmals im vorraus.

    
        ","Leider meldet das Programm beim Verschlüsseln Fehlercode 27,da das Programm auf eine andere E-mailadresse aktiviert ist."
63,56,"
Ich kann mein Programm Sales firstclass 19 Ultimate EMV nicht registrieren. Auf der Warehouse
Webseite wird es als schon registriert geführt. Der im Programm integrierte Produktorganizer
ist von mir registriert. Beim Brennen von CD/ DVD bekomme ich die Fehlermeldung -27

    
        ",Beim Brennen von CD/ DVD bekomme ich die Fehlermeldung -27
64,56,"
Inzwischen ist die Frage der email - Adresse geklärt.
Das Programm 11firstclass zeigt immer noch das gleiche Verhalten:
es wird gesagt ""Software registrieren"" Antwort des Systems ""die Software ist unter einer
anderen email - Adresse schon registriert"". Beim aktivieren von ""Programm ausführen""
verschwindet das Programm vom Bildschirm. Das Programm scheint nicht freigeschaltet oder
aktiviert zu sein.
Die Bildschirmfotos im Anhang bilden den Ablauf nach dem Doppelklick auf Warehouse
11firstclass ab.Leider kann ich hier nur ein Bildschirmfoto einblenden. Es ist aber die übliche Reihenfolge
nach dem installieren des Programms

    
        ","es wird gesagt ""Software registrieren"" Antwort des Systems ""die Software ist unter einer
anderen email - Adresse schon registriert""."
65,56,"
Sehr geehrtes Service-Team, mein Warehouse Produkte id IT 12 weigert sich eine DVD zu brennen und verlangt immer nach einer Aktiviereung für DATA3, obwohl ich die Software(G1-14543-48801-87860-012174-3051212-16607) bereits registriert habe. Angeblich wäre diese Nummer bereits mit einer anderen Email-Adresse registriert (Fehlercode -27). Bitte um Ihre Unterstützung! Danke Holger Cabret

    
        ","Sehr geehrtes Service-Team, mein Warehouse Produkte id IT&OFFICEKatalog 12 weigert sich eine DVD zu brennen und verlangt immer nach einer Aktiviereung für DATA3, obwohl ich die Software(G1-14543-48801-87860-012174-3051212-16607) bereits registriert habe. Angeblich wäre diese Nummer bereits mit einer anderen Email-Adresse registriert (Fehlercode -27)."
66,56,"
Guten Tag , Bitte Sie mein Ticket zu bearbeiten da ein Fehlercode 27 aufgetreten ist. Danke und Grüsse W.Lassie ----Ursprüngliche Nachricht---- Von: helpdesk@warehouse.net Datum: 27.10.2011 18:01 An: ","Guten Tag , Bitte Sie mein Ticket zu bearbeiten da ein Fehlercode 27 aufgetreten ist."
